method,route,name,handler,global_filters,local_filters,classification,status,reason,recommended_action,handler_namespace_review,cli_route,gt001d_classification,owner_review_note
POST,API/Marketing/approvePost/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::approvePost/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/approveBufferItem/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::approveBufferItem/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/autoScheduleNextApproved,»,\App\Modules\APIs\Controllers\MarketingAPIController::autoScheduleNextApproved,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/generateVideoContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateVideoContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/generateTikTokContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateTikTokContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/saveVideoDraft,»,\App\Modules\APIs\Controllers\MarketingAPIController::saveVideoDraft,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/updateVideoContent/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::updateVideoContent/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/approveVideoContent/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::approveVideoContent/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/archiveVideoContent/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::archiveVideoContent/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,HIGH_RISK_MUTATION_API_TOKEN_CANDIDATE,Likely requires API token plus owner review before route edit.
POST,API/Marketing/duplicateVideoContent/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::duplicateVideoContent/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/generateFromTicker,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateFromTicker,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/generateFromTopic,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateFromTopic,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/generateFromScrapedSource/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::generateFromScrapedSource/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/saveTemplate,»,\App\Modules\APIs\Controllers\MarketingAPIController::saveTemplate,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/generateCampaignContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateCampaignContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/generateDailyMarketCampaign,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateDailyMarketCampaign,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/generateCampaignStepContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateCampaignStepContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/generatePostMediaContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::generatePostMediaContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/runNewsScrape,»,\App\Modules\APIs\Controllers\MarketingAPIController::runNewsScrape,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/runNewsGenerate,»,\App\Modules\APIs\Controllers\MarketingAPIController::runNewsGenerate,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/runNewsPipeline,»,\App\Modules\APIs\Controllers\MarketingAPIController::runNewsPipeline,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/rejectBufferItem/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::rejectBufferItem/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,HIGH_RISK_MUTATION_API_TOKEN_CANDIDATE,Likely requires API token plus owner review before route edit.
POST,API/Marketing/submitLargeContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::submitLargeContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/submitManualContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::submitManualContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/updateCampaignLinks,»,\App\Modules\APIs\Controllers\MarketingAPIController::updateCampaignLinks,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/updateInsight,»,\App\Modules\APIs\Controllers\MarketingAPIController::updateInsight,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/updateCampaignMessageField,»,\App\Modules\APIs\Controllers\MarketingAPIController::updateCampaignMessageField,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/updatePostSchedule/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::updatePostSchedule/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/updatePlatformToggle/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::updatePlatformToggle/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/validateSymbol,»,\App\Modules\APIs\Controllers\MarketingAPIController::validateSymbol,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/uploadNotification,»,\App\Modules\APIs\Controllers\MarketingAPIController::uploadNotification,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/getStoryUpdates,»,\App\Modules\APIs\Controllers\MarketingAPIController::getStoryUpdates,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/generateMarketingPackage,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateMarketingPackage,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/processPendingNotifications,»,\App\Modules\APIs\Controllers\MarketingAPIController::processPendingNotifications,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/processPendingTempScraper,»,\App\Modules\APIs\Controllers\MarketingAPIController::processPendingTempScraper,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/processPendingCampaigns,»,\App\Modules\APIs\Controllers\MarketingAPIController::processPendingCampaigns,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/processPendingGeneratedContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::processPendingGeneratedContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/retryDistributionTargets,»,\App\Modules\APIs\Controllers\MarketingAPIController::retryDistributionTargets,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/retryDistributionTargets/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::retryDistributionTargets/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/runMarketingPipeline,»,\App\Modules\APIs\Controllers\MarketingAPIController::runMarketingPipeline,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/Add-Subscriber,»,\App\Modules\APIs\Controllers\MarketingAPIController::addSubscriber,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/fetchMissingLogos,»,\App\Modules\APIs\Controllers\MarketingAPIController::fetchMissingLogos,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/generateAutomatedContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateAutomatedContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/PublishBlog/([0-9]+),»,\App\Modules\APIs\Controllers\Management\MarketingAPIController::publishBlog/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/Save-Content-Edit/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::saveContentEdit/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/Scrape-Link,»,\App\Modules\APIs\Controllers\MarketingAPIController::scrapeLink,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/MyMI-Gold/Tasks/Add,»,\App\Modules\APIs\Controllers\WalletsAPIController::addUserGoldTasks,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing//Email-Templates/store,»,\App\Modules\APIs\Controllers\EmailTemplateController::store,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/Email-Queue/store,»,\App\Modules\APIs\Controllers\EmailQueueController::store,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/Email-Queue/processQueue,»,\App\Modules\APIs\Controllers\EmailQueueController::processQueue,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/savePlatform,»,\App\Modules\APIs\Controllers\ManagementAPIController::savePlatform,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/upsertPlatformRule,»,\App\Modules\APIs\Controllers\ManagementAPIController::upsertPlatformRule,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/searchTaxonomy,»,\App\Modules\APIs\Controllers\ManagementAPIController::searchTaxonomy,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/saveTaxonomy,»,\App\Modules\APIs\Controllers\ManagementAPIController::saveTaxonomy,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/saveSuggestion,»,\App\Modules\APIs\Controllers\ManagementAPIController::saveSuggestion,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/getPostingPlan,»,\App\Modules\APIs\Controllers\ManagementAPIController::getPostingPlan,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
POST,API/Marketing/composePost,»,\App\Modules\APIs\Controllers\ManagementAPIController::composePost,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,MUTATION_API_TOKEN_CANDIDATE,Likely API token candidate after owner confirms non-public caller.
DELETE,API/Marketing/deleteScrape/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::deleteScrape/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,HIGH_RISK_MUTATION_API_TOKEN_CANDIDATE,Likely requires API token plus owner review before route edit.
DELETE,API/Marketing/deleteTemplate/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::deleteTemplate/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,HIGH_RISK_MUTATION_API_TOKEN_CANDIDATE,Likely requires API token plus owner review before route edit.
DELETE,API/Marketing/deletePlatform/([0-9]+),»,\App\Modules\APIs\Controllers\ManagementAPIController::deletePlatform/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,HIGH_RISK_MUTATION_API_TOKEN_CANDIDATE,Likely requires API token plus owner review before route edit.
DELETE,API/Marketing/deletePlatformRule/([0-9]+),»,\App\Modules\APIs\Controllers\ManagementAPIController::deletePlatformRule/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,HIGH_RISK_MUTATION_API_TOKEN_CANDIDATE,Likely requires API token plus owner review before route edit.
DELETE,API/Marketing/deleteTaxonomy/([0-9]+),»,\App\Modules\APIs\Controllers\ManagementAPIController::deleteTaxonomy/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,HIGH_RISK_MUTATION_API_TOKEN_CANDIDATE,Likely requires API token plus owner review before route edit.
DELETE,API/Marketing/deleteSuggestion/([0-9]+),»,\App\Modules\APIs\Controllers\ManagementAPIController::deleteSuggestion/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no,HIGH_RISK_MUTATION_API_TOKEN_CANDIDATE,Likely requires API token plus owner review before route edit.
